waveform	[0]		[1]	
t0	24.3.2015  13:57:49		24.3.2015  13:57:49	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:57:49	-1,938896E-3	24.3.2015  13:57:49	4,380352E-1
24.3.2015  13:57:49	-2,938130E-3	24.3.2015  13:57:49	4,471573E-1
24.3.2015  13:57:49	-3,453864E-3	24.3.2015  13:57:49	4,532495E-1
24.3.2015  13:57:49	-4,066298E-3	24.3.2015  13:57:49	4,609212E-1
24.3.2015  13:57:49	-4,582031E-3	24.3.2015  13:57:49	4,667233E-1
24.3.2015  13:57:49	-5,162232E-3	24.3.2015  13:57:49	4,720742E-1
24.3.2015  13:57:49	-5,903599E-3	24.3.2015  13:57:49	4,810030E-1
24.3.2015  13:57:49	-6,516033E-3	24.3.2015  13:57:49	4,917369E-1
24.3.2015  13:57:49	-7,064000E-3	24.3.2015  13:57:49	4,944768E-1
24.3.2015  13:57:49	-7,579733E-3	24.3.2015  13:57:49	4,989573E-1
